"time_key","transactions","monthly_revenue","avg_transaction_value"
T00831,12,905.5,75.45833333333333
T00832,7,923.0,131.85714285714286
T00833,14,1597.75,114.125
T00834,8,1216.25,152.03125
T00835,6,503.25,83.875
T00836,14,1270.75,90.76785714285714
T00837,13,1117.25,85.9423076923077
T00838,4,1064.0,266.0
T00839,11,862.0,78.36363636363636
T00840,6,405.25,67.54166666666667
T00841,11,1595.5,145.04545454545453
T00842,8,817.0,102.125
T00843,13,1916.5,147.42307692307693
T00844,17,1790.75,105.33823529411765
T00845,7,789.25,112.75
T00846,4,570.0,142.5
T00847,9,559.25,62.138888888888886
T00848,9,980.75,108.97222222222223
T00849,6,598.75,99.79166666666667
T00850,8,1049.25,131.15625
T00851,17,1481.5,87.1470588235294
T00852,11,1151.0,104.63636363636364
T00853,8,1047.5,130.9375
T00854,15,1652.25,110.15
T00855,16,2101.0,131.3125
T00856,8,1072.5,134.0625
T00857,9,753.75,83.75
T00858,11,1269.75,115.43181818181819
T00859,7,534.5,76.35714285714286
T00860,10,942.0,94.2
T00861,7,553.0,79.0
T00862,9,1916.25,212.91666666666666
T00863,12,937.75,78.14583333333333
T00864,15,2052.5,136.83333333333334
T00865,4,417.0,104.25
T00866,6,403.75,67.29166666666667
T00867,14,1205.25,86.08928571428571
T00868,7,552.75,78.96428571428571
T00869,7,923.0,131.85714285714286
T00870,6,767.5,127.91666666666667
T00871,12,1458.75,121.5625
T00872,4,584.75,146.1875
T00873,8,890.75,111.34375
T00874,11,1045.0,95.0
T00875,6,402.5,67.08333333333333
T00876,10,1130.0,113.0
T00877,9,947.0,105.22222222222223
T00878,13,1182.75,90.98076923076923
T00879,6,585.0,97.5
T00880,8,545.5,68.1875
T00881,9,688.25,76.47222222222223
T00882,12,1088.0,90.66666666666667
T00883,13,1121.25,86.25
T00884,10,1010.75,101.075
T00885,8,977.75,122.21875
T00886,7,668.0,95.42857142857143
T00887,14,1345.75,96.125
T00888,5,575.5,115.1
T00889,10,1482.75,148.275
T00890,8,822.75,102.84375
T00891,8,819.0,102.375
T00892,8,691.0,86.375
T00893,9,867.25,96.36111111111111
T00894,17,1448.0,85.17647058823529
T00895,14,1196.25,85.44642857142857
T00896,9,798.0,88.66666666666667
T00897,8,1267.0,158.375
T00898,8,1226.0,153.25
T00899,15,1671.0,111.4
T00900,14,1459.0,104.21428571428571
T00901,8,566.0,70.75
T00902,10,894.0,89.4
T00903,11,1131.5,102.86363636363636
T00904,15,1982.75,132.18333333333334
T00905,18,2629.75,146.09722222222223
T00906,11,1058.0,96.18181818181819
T00907,15,1545.0,103.0
T00908,8,580.5,72.5625
T00909,10,1451.0,145.1
T00910,10,1003.75,100.375
T00911,11,1478.75,134.4318181818182
T00912,7,656.0,93.71428571428571
T00913,9,889.25,98.80555555555556
T00914,11,1281.0,116.45454545454545
T00915,16,1667.5,104.21875
T00916,10,1265.75,126.575
T00917,8,631.25,78.90625
T00918,17,2088.0,122.82352941176471
T00919,12,1149.25,95.77083333333333
T00920,9,948.0,105.33333333333333
T00921,10,1436.5,143.65
T00922,5,502.0,100.4
T00923,10,1041.75,104.175
T00924,6,701.5,116.91666666666667
T00925,9,719.5,79.94444444444444
T00926,8,963.0,120.375
T00927,7,743.5,106.21428571428571
T00928,14,1107.25,79.08928571428571
T00929,7,810.75,115.82142857142857
T00930,5,312.0,62.4
T00931,15,1200.0,80.0
T00932,11,757.75,68.88636363636364
T00933,9,925.75,102.86111111111111
T00934,9,858.25,95.36111111111111
T00935,9,784.0,87.11111111111111
T00936,8,807.25,100.90625
T00937,10,1451.0,145.1
T00938,14,1306.5,93.32142857142857
T00939,7,1069.0,152.71428571428572
T00940,12,1156.0,96.33333333333333
T00941,9,715.0,79.44444444444444
T00942,8,761.5,95.1875
T00943,8,581.0,72.625
T00944,11,1185.5,107.77272727272727
T00945,12,1359.75,113.3125
T00946,9,768.0,85.33333333333333
T00947,12,958.25,79.85416666666667
T00948,12,1281.0,106.75
T00949,11,1425.5,129.5909090909091
T00950,9,912.5,101.38888888888889
T00951,6,657.5,109.58333333333333
T00952,6,615.0,102.5
T00953,12,1629.5,135.79166666666666
T00954,15,2021.5,134.76666666666668
T00955,11,1130.25,102.75
T00956,10,1679.5,167.95
T00957,7,874.5,124.92857142857143
T00958,10,818.0,81.8
T00959,8,936.5,117.0625
T00960,7,526.5,75.21428571428571
T00961,10,1496.0,149.6
T00962,8,774.0,96.75
T00963,4,421.5,105.375
T00964,11,1113.75,101.25
T00965,9,1023.75,113.75
T00966,7,546.5,78.07142857142857
T00967,11,965.75,87.79545454545455
T00968,12,1364.75,113.72916666666667
T00969,12,1389.75,115.8125
T00970,6,815.0,135.83333333333334
T00971,11,820.75,74.61363636363636
T00972,12,969.25,80.77083333333333
T00973,6,540.75,90.125
T00974,17,1242.0,73.05882352941177
T00975,8,875.25,109.40625
T00976,17,2250.0,132.35294117647058
T00977,7,533.0,76.14285714285714
T00978,11,895.0,81.36363636363636
T00979,10,1218.75,121.875
T00980,9,591.5,65.72222222222223
T00981,11,1410.25,128.20454545454547
T00982,10,1102.0,110.2
T00983,9,412.5,45.833333333333336
T00984,9,1500.5,166.72222222222223
T00985,11,915.0,83.18181818181819
T00986,9,1036.5,115.16666666666667
T00987,11,966.5,87.86363636363636
T00988,13,1141.75,87.82692307692308
T00989,19,1336.5,70.34210526315789
T00990,6,693.0,115.5
T00991,16,1917.0,119.8125
T00992,8,850.0,106.25
T00993,8,645.0,80.625
T00994,12,1167.75,97.3125
T00995,16,1958.75,122.421875
T00996,15,1179.25,78.61666666666666
T00997,10,831.25,83.125
T00998,10,1150.25,115.025
T00999,7,910.75,130.10714285714286
T01000,10,1213.75,121.375
T010000,3,260.0,86.66666666666667
T010001,10,983.0,98.3
T010002,12,785.0,65.41666666666667
T010003,12,1295.5,107.95833333333333
T010004,12,1487.5,123.95833333333333
T010005,8,669.5,83.6875
T010006,8,610.0,76.25
T010007,15,1490.25,99.35
T010008,11,1566.5,142.4090909090909
T010009,5,741.5,148.3
T01001,6,757.0,126.16666666666667
T010010,13,1164.0,89.53846153846153
T010011,9,851.0,94.55555555555556
T010012,10,948.5,94.85
T010013,6,944.0,157.33333333333334
T010014,15,1687.75,112.51666666666667
T010015,8,1108.0,138.5
T010016,11,1118.0,101.63636363636364
T010017,9,1119.5,124.38888888888889
T010018,8,922.0,115.25
T010019,10,1257.75,125.775
T01002,6,396.0,66.0
T010020,12,1306.5,108.875
T010021,9,876.5,97.38888888888889
T010022,17,1737.75,102.22058823529412
T010023,14,1993.5,142.39285714285714
T010024,7,840.0,120.0
T010025,8,1040.5,130.0625
T010026,6,453.5,75.58333333333333
T010027,10,747.25,74.725
T010028,10,868.25,86.825
T010029,10,971.25,97.125
T01003,7,622.0,88.85714285714286
T010030,10,936.75,93.675
T010031,6,485.75,80.95833333333333
T010032,14,1318.5,94.17857142857143
T010033,9,630.75,70.08333333333333
T010034,13,1160.5,89.26923076923077
T010035,5,525.0,105.0
T010036,10,1333.0,133.3
T010037,10,1608.5,160.85
T010038,4,652.0,163.0
T010039,10,1441.0,144.1
T01004,7,980.75,140.10714285714286
T010040,11,1025.5,93.22727272727273
T010041,15,1414.0,94.26666666666667
T010042,7,918.25,131.17857142857142
T010043,3,485.0,161.66666666666666
T010044,7,731.0,104.42857142857143
T010045,12,1310.75,109.22916666666667
T010046,9,534.5,59.388888888888886
T010047,12,915.75,76.3125
T010048,13,1708.0,131.3846153846154
T010049,10,1032.75,103.275
T01005,8,687.0,85.875
T010050,6,505.75,84.29166666666667
T010051,15,1356.0,90.4
T010052,11,1080.25,98.20454545454545
T010053,10,899.0,89.9
T010054,17,1784.75,104.98529411764706
T010055,9,1072.5,119.16666666666667
T010056,14,1607.0,114.78571428571429
T010057,11,1194.0,108.54545454545455
T010058,6,530.25,88.375
T010059,10,1110.5,111.05
T01006,12,1561.0,130.08333333333334
T010060,10,1261.0,126.1
T010061,12,1244.25,103.6875
T010062,9,881.5,97.94444444444444
T010063,12,1598.0,133.16666666666666
T010064,4,358.0,89.5
T010065,8,554.5,69.3125
T010066,8,1061.25,132.65625
T010067,13,1228.5,94.5
T010068,8,1073.0,134.125
T010069,5,487.0,97.4
T01007,12,1963.5,163.625
T010070,15,1634.75,108.98333333333333
T010071,8,759.25,94.90625
T010072,11,810.5,73.68181818181819
T010073,7,469.25,67.03571428571429
T010074,9,1271.0,141.22222222222223
T010075,6,628.75,104.79166666666667
T010076,8,863.0,107.875
T010077,9,988.5,109.83333333333333
T010078,6,471.5,78.58333333333333
T010079,8,535.5,66.9375
T01008,9,882.0,98.0
T010080,3,357.0,119.0
T010081,9,989.25,109.91666666666667
T010082,11,1627.5,147.95454545454547
T010083,15,1410.25,94.01666666666667
T010084,9,614.0,68.22222222222223
T010085,6,809.0,134.83333333333334
T010086,9,920.0,102.22222222222223
T010087,11,1412.75,128.4318181818182
T010088,13,1443.5,111.03846153846153
T010089,8,492.25,61.53125
T01009,5,1048.0,209.6
T010090,14,1594.0,113.85714285714286
T010091,13,1640.5,126.1923076923077
T010092,7,815.5,116.5
T010093,5,782.25,156.45
T010094,10,750.0,75.0
T010095,7,1077.5,153.92857142857142
T010096,11,1046.25,95.11363636363636
T010097,6,371.5,61.916666666666664
T010098,6,528.5,88.08333333333333
T010099,7,578.25,82.60714285714286
T01010,13,1387.25,106.71153846153847
T010100,10,962.0,96.2
T010101,7,458.5,65.5
T010102,11,734.25,66.75
T010103,10,667.5,66.75
T010104,7,668.25,95.46428571428571
T010105,9,894.5,99.38888888888889
T010106,9,730.0,81.11111111111111
T010107,8,585.75,73.21875
T010108,7,532.0,76.0
T010109,9,1089.0,121.0
T01011,10,1098.25,109.825
T010110,6,742.25,123.70833333333333
T010111,11,1009.5,91.77272727272727
T010112,10,838.0,83.8
T010113,15,1249.0,83.26666666666667
T010114,11,1238.5,112.5909090909091
T010115,12,1424.5,118.70833333333333
T010116,8,845.0,105.625
T010117,12,1477.0,123.08333333333333
T010118,17,1398.75,82.27941176470588
T010119,5,470.5,94.1
T01012,13,1597.0,122.84615384615384
T010120,6,555.0,92.5
T010121,8,763.75,95.46875
T010122,20,1989.0,99.45
T010123,11,1526.75,138.79545454545453
T010124,10,1104.0,110.4
T010125,6,1110.5,185.08333333333334
T010126,14,1534.75,109.625
T010127,7,289.75,41.392857142857146
T010128,12,1227.75,102.3125
T010129,8,687.0,85.875
T01013,11,1511.0,137.36363636363637
T010130,12,1481.75,123.47916666666667
T010131,14,1545.75,110.41071428571429
T010132,10,1068.0,106.8
T010133,6,403.0,67.16666666666667
T010134,9,864.25,96.02777777777777
T010135,8,734.5,91.8125
T010136,7,704.5,100.64285714285714
T010137,13,1171.0,90.07692307692308
T010138,11,1313.0,119.36363636363636
T010139,8,487.0,60.875
T01014,9,984.5,109.38888888888889
T010140,10,824.5,82.45
T010141,9,852.0,94.66666666666667
T010142,5,219.0,43.8
T010143,11,1055.75,95.97727272727273
T010144,2,115.0,57.5
T010145,14,1450.5,103.60714285714286
T010146,13,1738.5,133.73076923076923
T010147,10,814.75,81.475
T010148,10,1054.75,105.475
T010149,13,1070.0,82.3076923076923
T01015,9,859.75,95.52777777777777
T010150,6,968.0,161.33333333333334
T010151,9,984.0,109.33333333333333
T010152,10,1011.0,101.1
T010153,16,1699.75,106.234375
T010154,14,1653.25,118.08928571428571
T010155,7,940.0,134.28571428571428
T010156,5,460.5,92.1
T010157,16,1637.5,102.34375
T010158,2,176.0,88.0
T010159,13,1380.75,106.21153846153847
T01016,14,1546.0,110.42857142857143
T010160,13,1156.5,88.96153846153847
T010161,11,711.25,64.6590909090909
T010162,12,1897.0,158.08333333333334
T010163,8,537.75,67.21875
T010164,11,1536.5,139.6818181818182
T010165,13,1232.25,94.78846153846153
T010166,12,1112.5,92.70833333333333
T010167,13,1742.25,134.01923076923077
T010168,13,1266.0,97.38461538461539
T010169,10,964.75,96.475
T01017,5,555.0,111.0
T010170,8,1118.5,139.8125
T010171,8,646.0,80.75
T010172,8,970.0,121.25
T010173,8,890.5,111.3125
T010174,10,1356.0,135.6
T010175,7,1117.25,159.60714285714286
T010176,11,1117.25,101.56818181818181
T010177,7,480.0,68.57142857142857
T010178,7,423.75,60.535714285714285
T010179,9,764.0,84.88888888888889
T01018,6,986.5,164.41666666666666
T010180,12,1373.75,114.47916666666667
T010181,18,2053.75,114.09722222222223
T010182,12,1048.75,87.39583333333333
T010183,9,1038.5,115.38888888888889
T010184,5,391.0,78.2
T010185,11,976.5,88.77272727272727
T010186,12,935.5,77.95833333333333
T010187,9,1332.0,148.0
T010188,11,1167.25,106.11363636363636
T010189,8,813.5,101.6875
T01019,10,1410.25,141.025
T010190,10,733.5,73.35
T010191,13,1136.0,87.38461538461539
T010192,12,1443.75,120.3125
T010193,11,1337.0,121.54545454545455
T010194,9,1136.5,126.27777777777777
T010195,5,395.0,79.0
T010196,9,1630.25,181.13888888888889
T010197,13,1028.25,79.09615384615384
T010198,13,1630.0,125.38461538461539
T010199,12,881.0,73.41666666666667
T01020,7,1013.5,144.78571428571428
T010200,8,902.75,112.84375
T010201,9,959.0,106.55555555555556
T010202,16,1839.0,114.9375
T010203,10,1050.0,105.0
T010204,8,1079.0,134.875
T010205,8,756.0,94.5
T010206,9,1372.0,152.44444444444446
T010207,8,673.0,84.125
T010208,10,1077.0,107.7
T010209,10,1002.0,100.2
T01021,7,564.0,80.57142857142857
T010210,8,705.5,88.1875
T010211,9,1460.5,162.27777777777777
T010212,10,1061.5,106.15
T010213,9,778.75,86.52777777777777
T010214,12,1090.5,90.875
T010215,11,1047.75,95.25
T010216,9,1109.25,123.25
T010217,3,670.0,223.33333333333334
T010218,7,726.25,103.75
T010219,4,540.0,135.0
T01022,13,1741.25,133.94230769230768
T010220,9,1276.5,141.83333333333334
T010221,13,837.0,64.38461538461539
T010222,12,1146.5,95.54166666666667
T010223,12,1252.5,104.375
T010224,8,743.0,92.875
T010225,10,845.25,84.525
T010226,9,1187.5,131.94444444444446
T010227,10,808.25,80.825
T010228,9,880.0,97.77777777777777
T010229,14,1443.5,103.10714285714286
T01023,9,1479.5,164.38888888888889
T010230,11,1344.5,122.22727272727273
T010231,12,1153.25,96.10416666666667
T010232,7,1298.0,185.42857142857142
T010233,10,1141.0,114.1
T010234,9,923.0,102.55555555555556
T010235,8,932.75,116.59375
T010236,8,791.5,98.9375
T010237,7,567.25,81.03571428571429
T010238,17,1588.25,93.42647058823529
T010239,13,1557.0,119.76923076923077
T01024,16,1939.25,121.203125
T010240,10,1269.0,126.9
T010241,7,917.5,131.07142857142858
T010242,11,1412.75,128.4318181818182
T010243,7,607.0,86.71428571428571
T010244,6,702.25,117.04166666666667
T010245,8,665.5,83.1875
T010246,10,855.0,85.5
T010247,10,1013.0,101.3
T010248,8,1310.0,163.75
T010249,9,1082.25,120.25
T01025,12,1028.5,85.70833333333333
T010250,8,1040.5,130.0625
T010251,11,1298.0,118.0
T010252,9,913.5,101.5
T010253,8,706.5,88.3125
T010254,14,1613.0,115.21428571428571
T010255,13,1337.75,102.90384615384616
T010256,8,732.0,91.5
T010257,12,1037.75,86.47916666666667
T010258,10,857.75,85.775
T010259,11,1717.0,156.0909090909091
T01026,12,1379.0,114.91666666666667
T010260,11,633.75,57.61363636363637
T010261,11,730.0,66.36363636363636
T010262,14,1550.0,110.71428571428571
T010263,9,1165.0,129.44444444444446
T010264,8,785.5,98.1875
T010265,7,836.0,119.42857142857143
T010266,7,751.75,107.39285714285714
T010267,12,1367.75,113.97916666666667
T010268,4,562.0,140.5
T010269,10,1493.25,149.325
T01027,8,536.0,67.0
T010270,10,628.25,62.825
T010271,8,1054.0,131.75
T010272,8,931.5,116.4375
T010273,7,527.0,75.28571428571429
T010274,7,766.0,109.42857142857143
T010275,10,1298.75,129.875
T010276,16,1859.0,116.1875
T010277,8,733.25,91.65625
T010278,3,280.0,93.33333333333333
T010279,10,1547.0,154.7
T01028,13,1364.5,104.96153846153847
T010280,10,844.0,84.4
T010281,13,1796.75,138.21153846153845
T010282,8,1177.75,147.21875
T010283,12,1059.0,88.25
T010284,13,1526.25,117.40384615384616
T010285,13,1046.5,80.5
T010286,13,1041.75,80.13461538461539
T010287,6,311.0,51.833333333333336
T010288,13,1642.25,126.32692307692308
T010289,9,1081.0,120.11111111111111
T01029,9,725.75,80.63888888888889
T010290,6,629.0,104.83333333333333
T010291,10,1066.0,106.6
T010292,7,570.75,81.53571428571429
T010293,17,1959.5,115.26470588235294
T010294,12,946.25,78.85416666666667
T010295,10,854.25,85.425
T010296,4,592.0,148.0
T010297,10,995.75,99.575
T010298,8,818.25,102.28125
T010299,7,871.0,124.42857142857143
T01030,10,1184.0,118.4
T010300,13,1764.5,135.73076923076923
T010301,10,1044.0,104.4
T010302,13,953.25,73.32692307692308
T010303,7,508.0,72.57142857142857
T010304,6,679.5,113.25
T010305,13,1146.75,88.21153846153847
T010306,10,1563.5,156.35
T010307,14,1168.0,83.42857142857143
T010308,13,1036.75,79.75
T010309,14,1180.5,84.32142857142857
T01031,14,1232.75,88.05357142857143
T010310,11,923.0,83.9090909090909
T010311,12,1214.0,101.16666666666667
T010312,19,2371.75,124.82894736842105
T010313,16,1777.5,111.09375
T010314,9,1080.0,120.0
T010315,15,1125.0,75.0
T010316,11,1289.0,117.18181818181819
T010317,11,935.0,85.0
T010318,10,952.5,95.25
T010319,8,844.5,105.5625
T01032,7,610.0,87.14285714285714
T010320,9,1055.0,117.22222222222223
T010321,13,915.0,70.38461538461539
T010322,12,1305.0,108.75
T010323,14,1408.0,100.57142857142857
T010324,9,1192.5,132.5
T010325,4,570.0,142.5
T010326,9,959.25,106.58333333333333
T010327,6,592.5,98.75
T010328,11,1361.0,123.72727272727273
T010329,9,1236.0,137.33333333333334
T01033,6,558.0,93.0
T010330,8,795.25,99.40625
T010331,11,810.25,73.6590909090909
T010332,6,924.0,154.0
T010333,11,748.75,68.06818181818181
T010334,11,1386.5,126.04545454545455
T010335,12,1086.5,90.54166666666667
T010336,13,945.0,72.6923076923077
T010337,8,496.25,62.03125
T010338,12,1319.5,109.95833333333333
T010339,10,829.5,82.95
T01034,13,1067.0,82.07692307692308
T010340,8,856.5,107.0625
T010341,11,1233.0,112.0909090909091
T010342,7,685.25,97.89285714285714
T010343,14,1697.0,121.21428571428571
T010344,18,1933.25,107.40277777777777
T010345,13,1066.0,82.0
T010346,7,635.0,90.71428571428571
T010347,10,1095.0,109.5
T010348,7,953.0,136.14285714285714
T010349,12,771.0,64.25
T01035,12,1504.0,125.33333333333333
T010350,13,1326.5,102.03846153846153
T010351,7,700.0,100.0
T010352,13,1378.0,106.0
T010353,8,597.75,74.71875
T010354,9,695.0,77.22222222222223
T010355,5,400.0,80.0
T010356,8,707.0,88.375
T010357,8,797.0,99.625
T010358,9,1189.25,132.13888888888889
T010359,8,900.0,112.5
T01036,14,1372.25,98.01785714285714
T010360,10,1280.5,128.05
T010361,6,559.5,93.25
T010362,13,1149.75,88.4423076923077
T010363,4,554.0,138.5
T010364,9,1016.75,112.97222222222223
T010365,12,1394.25,116.1875
T010366,8,961.5,120.1875
T010367,6,405.0,67.5
T010368,7,443.5,63.357142857142854
T010369,12,1359.5,113.29166666666667
T01037,12,1368.5,114.04166666666667
T010370,9,1068.5,118.72222222222223
T010371,9,534.5,59.388888888888886
T010372,6,769.5,128.25
T010373,7,995.5,142.21428571428572
T010374,13,1114.0,85.6923076923077
T010375,13,1587.25,122.09615384615384
T010376,16,2233.25,139.578125
T010377,6,741.0,123.5
T010378,11,954.25,86.75
T010379,11,1424.25,129.47727272727272
T01038,17,1739.75,102.33823529411765
T010380,15,1283.75,85.58333333333333
T010381,6,412.0,68.66666666666667
T010382,9,1235.0,137.22222222222223
T010383,8,1277.5,159.6875
T010384,9,1229.75,136.63888888888889
T010385,6,528.75,88.125
T010386,5,301.0,60.2
T010387,10,1236.75,123.675
T010388,21,2489.25,118.53571428571429
T010389,13,1228.75,94.51923076923077
T01039,11,1006.25,91.47727272727273
T010390,10,895.5,89.55
T010391,10,790.0,79.0
T010392,17,1373.25,80.77941176470588
T010393,9,630.75,70.08333333333333
T010394,6,395.75,65.95833333333333
T010395,11,1059.0,96.27272727272727
T010396,6,765.5,127.58333333333333
T010397,11,644.75,58.61363636363637
T010398,12,1568.25,130.6875
T010399,11,1125.5,102.31818181818181
T01040,11,1945.75,176.88636363636363
T010400,17,1774.0,104.3529411764706
T010401,4,390.0,97.5
T010402,6,1276.0,212.66666666666666
T010403,9,807.75,89.75
T010404,7,906.0,129.42857142857142
T010405,9,1426.0,158.44444444444446
T010406,7,908.75,129.82142857142858
T010407,10,1151.5,115.15
T010408,10,875.25,87.525
T010409,10,1339.25,133.925
T01041,14,915.0,65.35714285714286
T010410,12,1347.25,112.27083333333333
